timestamp,cwnd,ssthresh,fase
51.614552,7.25,4.25,FAST_RETX
51.814552,1,3.63,TIMEOUT
51.908253,9,3.63,SLOW_START
52.011222,9.11,3.63,CONG_AVOID
52.018937,9.22,3.63,CONG_AVOID
52.018947,9.33,3.63,CONG_AVOID
52.018957,9.44,3.63,CONG_AVOID
52.018967,9.54,3.63,CONG_AVOID
52.025331,9.65,3.63,CONG_AVOID
52.025341,9.75,3.63,CONG_AVOID
52.025351,9.85,3.63,CONG_AVOID
52.025361,9.95,3.63,CONG_AVOID
52.123879,10.16,3.63,CONG_AVOID
52.123889,10.25,3.63,CONG_AVOID
52.136005,8.13,5.13,FAST_RETX
52.23613,9.11,5.13,CONG_AVOID
52.345796,7.56,4.56,FAST_RETX
52.445199,8.75,4.56,CONG_AVOID
52.55648,8.86,4.56,CONG_AVOID
52.556794,7.43,4.43,FAST_RETX
52.657037,7.97,4.43,CONG_AVOID
52.857037,1,3.98,TIMEOUT
52.956955,8,3.98,SLOW_START
53.058144,8.12,3.98,CONG_AVOID
53.06215,8.25,3.98,CONG_AVOID
53.06216,8.37,3.98,CONG_AVOID
53.06217,8.49,3.98,CONG_AVOID
53.075266,8.61,3.98,CONG_AVOID
53.075276,8.72,3.98,CONG_AVOID
53.075286,8.84,3.98,CONG_AVOID
53.075296,8.95,3.98,CONG_AVOID
53.1532,9.06,3.98,CONG_AVOID
53.188603,7.53,4.53,FAST_RETX
53.388603,1,3.77,TIMEOUT
53.489678,10,3.77,SLOW_START
53.579642,10.1,3.77,CONG_AVOID
53.58973,10.2,3.77,CONG_AVOID
53.58974,10.3,3.77,CONG_AVOID
53.599189,10.49,3.77,CONG_AVOID
53.599199,10.59,3.77,CONG_AVOID
53.599209,10.68,3.77,CONG_AVOID
53.603589,10.77,3.77,CONG_AVOID
53.603599,10.87,3.77,CONG_AVOID
53.603609,10.96,3.77,CONG_AVOID
53.678686,11.05,3.77,CONG_AVOID
53.691751,11.14,3.77,CONG_AVOID
53.69841,11.23,3.77,CONG_AVOID
53.711744,11.41,3.77,CONG_AVOID
53.711754,11.5,3.77,CONG_AVOID
53.711764,11.58,3.77,CONG_AVOID
53.711774,11.67,3.77,CONG_AVOID
53.711784,11.76,3.77,CONG_AVOID
53.711794,11.84,3.77,CONG_AVOID
53.77421,11.93,3.77,CONG_AVOID
53.785698,12.01,3.77,CONG_AVOID
53.794694,12.09,3.77,CONG_AVOID
53.798264,12.18,3.77,CONG_AVOID
53.827574,9.09,6.09,FAST_RETX
54.027574,1,4.54,TIMEOUT
54.130785,4,4.54,SLOW_START
54.530785,1,2,TIMEOUT
55.330785,1,2,TIMEOUT
56.930785,1,2,TIMEOUT
57.028348,10,2,SLOW_START
57.122474,10.1,2,CONG_AVOID
57.136839,10.2,2,CONG_AVOID
57.136849,10.3,2,CONG_AVOID
57.140935,10.39,2,CONG_AVOID
57.140945,10.49,2,CONG_AVOID
57.243183,8.25,5.25,FAST_RETX
57.33472,8.37,5.25,CONG_AVOID
57.53472,1,4.18,TIMEOUT
57.649298,4,4.18,SLOW_START
58.049298,1,2,TIMEOUT
58.158083,2,2,SLOW_START
58.958083,1,2,TIMEOUT
59.06748,6,2,SLOW_START
59.171123,6.17,2,CONG_AVOID
59.175198,6.33,2,CONG_AVOID
59.175208,6.49,2,CONG_AVOID
59.175218,6.64,2,CONG_AVOID
59.175228,6.79,2,CONG_AVOID
59.176516,6.94,2,CONG_AVOID
59.273704,7.08,2,CONG_AVOID
59.280255,7.22,2,CONG_AVOID
59.383499,6.61,3.61,FAST_RETX
59.480357,7.67,3.61,CONG_AVOID
59.580044,7.8,3.61,CONG_AVOID
59.590634,7.93,3.61,CONG_AVOID
