timestamp,cwnd,ssthresh,fase
5164.769147,1,2,TIMEOUT
5169.968287,1,2,TIMEOUT
5170.220236,5,2,SLOW_START
5170.483866,5.2,2,CONG_AVOID
5171.078013,1,2.6,TIMEOUT
5172.266306,1,2,TIMEOUT
5172.500595,3,2,SLOW_START
5174.877181,1,2,TIMEOUT
5175.129549,2,2,SLOW_START
5179.882721,1,2,TIMEOUT
5180.170541,2,2,SLOW_START
5189.676884,1,2,TIMEOUT
5189.9305,2,2,SLOW_START
5208.943187,1,2,TIMEOUT
5246.96856,1,2,TIMEOUT
5247.203732,3,2,SLOW_START
5247.446328,3.33,2,CONG_AVOID
5247.456121,3.63,2,CONG_AVOID
5247.456131,3.91,2,CONG_AVOID
5247.705429,4.16,2,CONG_AVOID
5247.705439,4.4,2,CONG_AVOID
5248.144587,1,2.2,TIMEOUT
5249.022883,1,2,TIMEOUT
5250.779475,1,2,TIMEOUT
5254.29266,1,2,TIMEOUT
5261.31903,1,2,TIMEOUT
5261.561112,4,2,SLOW_START
5275.613851,1,2,TIMEOUT
5275.866099,2,2,SLOW_START
5303.971578,1,2,TIMEOUT
5360.182537,1,2,TIMEOUT
5360.437918,4,2,SLOW_START
5360.714994,4.75,2,CONG_AVOID
5361.11605,1,2.38,TIMEOUT
5361.360798,3,2.38,SLOW_START
5362.162911,1,2,TIMEOUT
5363.767137,1,2,TIMEOUT
5366.97559,1,2,TIMEOUT
5367.238942,4,2,SLOW_START
5367.506177,4.25,2,CONG_AVOID
5367.881837,1,2.12,TIMEOUT
5368.111802,2,2.12,SLOW_START
5368.863124,1,2,TIMEOUT
5369.12304,4,2,SLOW_START
5369.379948,4.5,2,CONG_AVOID
5369.380436,4.94,2,CONG_AVOID
5369.734367,1,2.47,TIMEOUT
5370.442229,1,2,TIMEOUT
5370.667878,3,2,SLOW_START
5372.083603,1,2,TIMEOUT
5374.915052,1,2,TIMEOUT
5375.216091,2,2,SLOW_START
5380.87899,1,2,TIMEOUT
5392.204787,1,2,TIMEOUT
5414.856381,1,2,TIMEOUT
5415.085333,3,2,SLOW_START
5415.35381,3.33,2,CONG_AVOID
5415.68767,1,2,TIMEOUT
5416.35539,1,2,TIMEOUT
5416.616235,4,2,SLOW_START
5416.877893,4.25,2,CONG_AVOID
5416.890435,4.49,2,CONG_AVOID
5416.891636,4.93,2,CONG_AVOID
5417.160153,5.13,2,CONG_AVOID
5417.160163,5.33,2,CONG_AVOID
5417.424344,5.66,2.66,FAST_RETX
5417.730028,1,2.83,TIMEOUT
5418.341398,1,2,TIMEOUT
5418.583604,4,2,SLOW_START
5419.806342,1,2,TIMEOUT
5420.070291,5,2,SLOW_START
5420.337184,5.2,2,CONG_AVOID
5420.337803,5.39,2,CONG_AVOID
5420.353826,5.76,2,CONG_AVOID
5420.369472,5.94,2,CONG_AVOID
5420.584341,6.11,2,CONG_AVOID
5420.615931,6.27,2,CONG_AVOID
5420.843577,6.13,3.13,FAST_RETX
5421.172365,1,3.07,TIMEOUT
5421.82994,1,2,TIMEOUT
