timestamp,protocolo,ip_origem,porta_origem,ip_destino,porta_destino,tamanho_pacote,tamanho_payload,ip_ttl,flags_tcp,numero_sequencia_tcp,numero_ack_tcp,tamanho_janela_tcp,auth_header_presente
1779981312.880977,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824346439,2319,Nao
1779981312.888773,TCP,172.18.0.4,36928,172.18.0.3,5001,15994,15928,64,"PSH,ACK",1824346439,3367024060,502,Nao
1779981312.888775,TCP,172.18.0.4,36928,172.18.0.3,5001,2482,2416,64,"PSH,ACK",1824362367,3367024060,502,Nao
1779981312.888778,TCP,172.18.0.4,36928,172.18.0.3,5001,24682,24616,64,"PSH,ACK",1824364783,3367024060,502,Nao
1779981312.888818,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824362367,2567,Nao
1779981312.888826,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824364783,2605,Nao
1779981312.888829,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824389399,2990,Nao
1779981312.889104,TCP,172.18.0.4,36928,172.18.0.3,5001,24682,24616,64,"PSH,ACK",1824389399,3367024060,502,Nao
1779981312.889129,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824414015,3374,Nao
1779981312.890049,TCP,172.18.0.4,36928,172.18.0.3,5001,33370,33304,64,"PSH,ACK",1824414015,3367024060,502,Nao
1779981312.890052,TCP,172.18.0.4,36928,172.18.0.3,5001,15994,15928,64,"PSH,ACK",1824447319,3367024060,502,Nao
1779981312.890079,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824447319,3895,Nao
1779981312.890087,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824463247,4144,Nao
1779981312.890331,TCP,172.18.0.4,36928,172.18.0.3,5001,36266,36200,64,"PSH,ACK",1824463247,3367024060,502,Nao
1779981312.890334,TCP,172.18.0.4,36928,172.18.0.3,5001,13098,13032,64,"PSH,ACK",1824499447,3367024060,502,Nao
1779981312.890359,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824499447,4183,Nao
1779981312.890379,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824512479,4120,Nao
1779981312.891013,TCP,172.18.0.4,36928,172.18.0.3,5001,40610,40544,64,"PSH,ACK",1824512479,3367024060,502,Nao
1779981312.891015,TCP,172.18.0.4,36928,172.18.0.3,5001,8754,8688,64,"PSH,ACK",1824553023,3367024060,502,Nao
1779981312.891162,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824561711,3883,Nao
1779981312.898841,TCP,172.18.0.4,36928,172.18.0.3,5001,31922,31856,64,"PSH,ACK",1824561711,3367024060,502,Nao
1779981312.898845,TCP,172.18.0.4,36928,172.18.0.3,5001,33370,33304,64,"PSH,ACK",1824593567,3367024060,502,Nao
1779981312.899075,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824626871,3565,Nao
1779981312.899186,TCP,172.18.0.4,36928,172.18.0.3,5001,53642,53576,64,"PSH,ACK",1824626871,3367024060,502,Nao
1779981312.899189,TCP,172.18.0.4,36928,172.18.0.3,5001,11650,11584,64,"PSH,ACK",1824680447,3367024060,502,Nao
1779981312.899274,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824692031,3250,Nao
1779981312.900116,TCP,172.18.0.4,36928,172.18.0.3,5001,17138,17072,64,"PSH,ACK",1824692031,3367024060,502,Nao
1779981312.900236,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824709103,3367024060,502,Nao
1779981312.900238,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824710551,3367024060,502,Nao
1779981312.90029,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824711999,3154,Nao
