timestamp,protocolo,ip_origem,porta_origem,ip_destino,porta_destino,tamanho_pacote,tamanho_payload,ip_ttl,flags_tcp,numero_sequencia_tcp,numero_ack_tcp,tamanho_janela_tcp,auth_header_presente
1779981400.149216,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841296846,3828198141,502,Nao
1779981400.149223,TCP,172.18.0.4,40664,172.18.0.3,5001,2962,2896,64,"PSH,ACK",3841309878,3828198141,502,Nao
1779981400.149224,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841312774,3828198141,502,Nao
1779981400.149304,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841309878,2652,Nao
1779981400.149381,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841314222,2642,Nao
1779981400.19938,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841314222,3828198141,502,Nao
1779981400.199481,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841315670,2695,Nao
1779981400.199502,TCP,172.18.0.4,40664,172.18.0.3,5001,2962,2896,64,"PSH,ACK",3841315670,3828198141,502,Nao
1779981400.199531,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841318566,2698,Nao
1779981400.356207,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841325806,3828198141,502,Nao
1779981400.356291,TCP,172.18.0.3,5001,172.18.0.4,40664,78,0,64,ACK,3828198141,3841318566,2712,Nao
1779981400.406402,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841318566,3828198141,502,Nao
1779981400.406485,TCP,172.18.0.3,5001,172.18.0.4,40664,78,0,64,ACK,3828198141,3841320014,2701,Nao
1779981400.456553,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841320014,3828198141,502,Nao
1779981400.456558,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841321462,3828198141,502,Nao
1779981400.45665,TCP,172.18.0.3,5001,172.18.0.4,40664,78,0,64,ACK,3828198141,3841321462,2701,Nao
1779981400.456674,TCP,172.18.0.3,5001,172.18.0.4,40664,78,0,64,ACK,3828198141,3841322910,2690,Nao
1779981400.506764,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841322910,3828198141,502,Nao
1779981400.506773,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841324358,3828198141,502,Nao
