timestamp,protocolo,tipo_evento,seq_num,ack_num,tamanho_payload,tamanho_pacote,rtt_ms,perdido,retransmissao,timeout_disparado,cwnd,ssthresh,janela,flags
1116.860296,TCP,ACK,0,48,0,54,,Nao,Nao,Nao,1,2,,ACK
1128.310383,TCP,TIMEOUT,49,0,0,0,,Nao,Nao,Sim,2,2,,TIMEOUT
1128.310383,TCP,RETX,49,0,1024,1078,,Nao,Sim,Nao,1,2,,"PSH,ACK"
1128.575785,TCP,LOSS,0,50,0,54,,Sim,Nao,Nao,1,2,,ACK
1151.210556,TCP,TIMEOUT,49,0,0,0,,Nao,Nao,Sim,1,2,,TIMEOUT
1151.210556,TCP,RETX,49,0,1024,1078,,Nao,Sim,Nao,1,2,,"PSH,ACK"
1151.35202,TCP,LOSS,49,0,1024,1078,,Sim,Nao,Nao,1,2,,DATA
1197.010904,TCP,TIMEOUT,49,0,0,0,,Nao,Nao,Sim,1,2,,TIMEOUT
1197.010904,TCP,RETX,49,0,1024,1078,,Nao,Sim,Nao,1,2,,"PSH,ACK"
1197.238889,TCP,ACK,0,50,0,54,,Nao,Nao,Nao,1,2,,ACK
1197.238889,TCP,DATA,51,0,1024,1078,,Nao,Nao,Nao,3,2,,"PSH,ACK"
1197.238989,TCP,DATA,52,0,1024,1078,,Nao,Nao,Nao,3,2,,"PSH,ACK"
1197.239089,TCP,DATA,53,0,1024,1078,,Nao,Nao,Nao,3,2,,"PSH,ACK"
1197.459245,TCP,ACK,0,51,0,54,220.3564,Nao,Nao,Nao,3,2,,ACK
1197.459245,TCP,DATA,54,0,1024,1078,,Nao,Nao,Nao,3.33,2,,"PSH,ACK"
1197.461698,TCP,ACK,0,52,0,54,222.7097,Nao,Nao,Nao,3.33,2,,ACK
1197.461698,TCP,DATA,55,0,1024,1078,,Nao,Nao,Nao,3.63,2,,"PSH,ACK"
1197.499661,TCP,ACK,0,53,0,54,260.5725,Nao,Nao,Nao,3.63,2,,ACK
1197.499661,TCP,DATA,56,0,1024,1078,,Nao,Nao,Nao,3.91,2,,"PSH,ACK"
1197.585546,TCP,LOSS,55,0,1024,1078,,Sim,Nao,Nao,3.91,2,,DATA
1197.708124,TCP,ACK,0,54,0,54,248.8788,Nao,Nao,Nao,3.91,2,,ACK
1197.708124,TCP,DATA,57,0,1024,1078,,Nao,Nao,Nao,4.16,2,,"PSH,ACK"
1197.708224,TCP,DATA,58,0,1024,1078,,Nao,Nao,Nao,4.16,2,,"PSH,ACK"
1197.731989,TCP,DUPACK,0,54,0,54,,Nao,Nao,Nao,4.16,2,,ACK
1197.812816,TCP,LOSS,57,0,1024,1078,,Sim,Nao,Nao,4.16,2,,DATA
1197.820852,TCP,LOSS,58,0,1024,1078,,Sim,Nao,Nao,4.16,2,,DATA
1198.039259,TCP,TIMEOUT,55,0,0,0,,Nao,Nao,Sim,4.16,2,,TIMEOUT
1198.039259,TCP,RETX,55,0,1024,1078,,Nao,Sim,Nao,1,2.08,,"PSH,ACK"
1198.289046,TCP,ACK,0,56,0,54,,Nao,Nao,Nao,1,2.08,,ACK
1198.289046,TCP,DATA,59,0,1024,1078,,Nao,Nao,Nao,3,2.08,,"PSH,ACK"
