timestamp,cwnd,ssthresh,fase
1103.055359,1,3.01,TIMEOUT
1103.257927,7,3.01,SLOW_START
1103.460211,7.14,3.01,CONG_AVOID
1103.460221,7.28,3.01,CONG_AVOID
1103.469299,6.64,3.64,FAST_RETX
1103.670288,7.09,3.64,CONG_AVOID
1103.917036,1,3.55,TIMEOUT
1104.106782,4,3.55,SLOW_START
1104.600279,1,2,TIMEOUT
1104.812773,4,2,SLOW_START
1105.023823,5,2,FAST_RETX
1106.010816,1,2.5,TIMEOUT
1106.224246,5,2.5,SLOW_START
1106.43467,5.5,2.5,FAST_RETX
1106.629279,6.41,2.5,CONG_AVOID
1108.603265,1,3.2,TIMEOUT
1108.827137,2,3.2,SLOW_START
1112.775108,1,2,TIMEOUT
1112.996903,6,2,SLOW_START
1113.187756,6.17,2,CONG_AVOID
1113.197087,6.33,2,CONG_AVOID
1113.197097,6.49,2,CONG_AVOID
1113.372235,6.24,3.24,FAST_RETX
1113.551118,6.88,3.24,CONG_AVOID
1113.775008,6.44,3.44,FAST_RETX
1113.972007,7.06,3.44,CONG_AVOID
1114.184112,6.53,3.53,FAST_RETX
1114.387818,7.6,3.53,CONG_AVOID
1114.570241,7.73,3.53,CONG_AVOID
1114.574294,7.86,3.53,CONG_AVOID
1114.582667,7.99,3.53,CONG_AVOID
1114.583433,8.12,3.53,CONG_AVOID
1114.583443,8.24,3.53,CONG_AVOID
1114.598427,8.36,3.53,CONG_AVOID
1114.598437,8.48,3.53,CONG_AVOID
1114.794248,8.6,3.53,CONG_AVOID
1114.794258,8.71,3.53,CONG_AVOID
1114.993642,7.36,4.36,FAST_RETX
1115.253382,1,3.68,TIMEOUT
1115.453338,3,3.68,SLOW_START
1115.972819,1,2,TIMEOUT
1117.011781,1,2,TIMEOUT
1117.197396,2,2,SLOW_START
1119.27532,1,2,TIMEOUT
1119.483462,6,2,SLOW_START
1119.680422,6.17,2,CONG_AVOID
1119.687772,6.33,2,CONG_AVOID
1119.702238,6.49,2,CONG_AVOID
1119.898227,6.64,2,CONG_AVOID
1120.370252,1,3.32,TIMEOUT
1120.540225,3,3.32,SLOW_START
1121.484274,1,2,TIMEOUT
1121.667051,5,2,SLOW_START
1123.555149,1,2.5,TIMEOUT
1123.731411,6,2.5,SLOW_START
1123.945737,6.17,2.5,CONG_AVOID
1123.945747,6.33,2.5,CONG_AVOID
1123.952467,6.49,2.5,CONG_AVOID
1123.952477,6.64,2.5,CONG_AVOID
1124.169155,6.32,3.32,FAST_RETX
1124.389689,6.95,3.32,CONG_AVOID
1124.719877,1,3.48,TIMEOUT
1125.380252,1,2,TIMEOUT
1125.589858,5,2,SLOW_START
1126.910609,1,2.5,TIMEOUT
1127.141407,2,2.5,SLOW_START
1129.782909,1,2,TIMEOUT
1135.065913,1,2,TIMEOUT
1135.237784,3,2,SLOW_START
1145.803791,1,2,TIMEOUT
1145.997111,4,2,SLOW_START
1146.187894,4.25,2,CONG_AVOID
1146.187904,4.49,2,CONG_AVOID
1146.216953,4.71,2,CONG_AVOID
1146.39016,5.13,2,CONG_AVOID
1146.417059,5.52,2,CONG_AVOID
1146.587288,5.88,2,CONG_AVOID
1146.619106,6.22,2,CONG_AVOID
1146.620203,6.39,2,CONG_AVOID
1146.802415,6.19,3.19,FAST_RETX
1146.975469,6.84,3.19,CONG_AVOID
1147.243048,1,3.42,TIMEOUT
1147.778207,1,2,TIMEOUT
1148.848525,1,2,TIMEOUT
1150.989162,1,2,TIMEOUT
1151.186183,3,2,SLOW_START
1155.467456,1,2,TIMEOUT
1155.681172,4,2,SLOW_START
1164.243718,1,2,TIMEOUT
1164.44798,5,2,SLOW_START
1164.646994,5.2,2,CONG_AVOID
1164.653065,5.39,2,CONG_AVOID
1164.86683,5.7,2.7,FAST_RETX
1165.070017,6.57,2.7,CONG_AVOID
1165.281425,6.29,3.29,FAST_RETX
1165.533526,1,3.14,TIMEOUT
1165.756842,2,3.14,SLOW_START
1166.261044,1,2,TIMEOUT
1166.474578,3,2,SLOW_START
1167.482981,1,2,TIMEOUT
1167.67939,4,2,SLOW_START
1167.86734,4.25,2,CONG_AVOID
1167.893375,4.49,2,CONG_AVOID
1168.148154,1,2.24,TIMEOUT
1168.356205,5,2.24,SLOW_START
1168.588034,5.6,2.24,CONG_AVOID
1168.588044,5.78,2.24,CONG_AVOID
1168.588054,5.95,2.24,CONG_AVOID
1168.783291,6.12,2.24,CONG_AVOID
1168.787768,6.28,2.24,CONG_AVOID
1168.791749,6.44,2.24,CONG_AVOID
1168.791759,6.6,2.24,CONG_AVOID
1168.793084,6.75,2.24,CONG_AVOID
1169.00459,6.37,3.37,FAST_RETX
1169.196092,6.85,3.37,CONG_AVOID
